#Thorlabs FTS
[SpectrumHeader]
#Date,20240814
#Time,16284900
#GMTTime,14284900
#Instrument,0
#InstrModel,CCS200
#Series,0
#InterferometerSerial,M01010254
#Type,emission
#ChannelIndex,0
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,20000.000000
#TriggerMode,0
#AirMeasureOpt,0
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#WnrMin,9779.816406
#WnrMax,51918.988281
#Length,3648
#Resolution,0.0000000000e+00
#ADC,0
#InstrStatus,0
#RefLaserLocked,0
#ChannelIndex,0
#AttenuationFilter,0
#Stitched,0
#ExcitationWavelength_nm,0
#SoftwareVersion,3.310000
#FirmwareVersion,
#Motor_FirmwareVersion,
#ReconstructionAlgorithms_SoftwareVersion,
#Sensor_FirmwareVersion,
#InstrSeriesIdentifier,MUN_CCS_SERIES
#RefGainIndex,0
#RefSignalInPerecent,0.0
#BBRefGainIndex,0
#BBRefSignalInPerecent,0.0
#AutogainStatus,0
#Name,
#Comment,""
#ExtComment,""
#Source,
[Data]
1.925516205e+02,-3.644974902e-02
1.927559814e+02,-2.061679214e-02
1.929603729e+02,-6.679935008e-02
1.931647797e+02,2.610039897e-02
1.933692017e+02,-5.496573076e-02
1.935736389e+02,3.249318339e-03
1.937780914e+02,-5.658318847e-02
1.939825592e+02,-5.993458629e-02
1.941870422e+02,6.260209531e-02
1.943915405e+02,2.536528371e-02
1.945960693e+02,2.658599801e-02
1.948005981e+02,-2.619084530e-02
1.950051422e+02,-6.465041637e-02
1.952097015e+02,3.612268344e-02
1.954142914e+02,-1.044675708e-02
1.956188812e+02,3.433441371e-02
1.958235016e+02,5.146730691e-02
1.960281219e+02,-3.121202812e-02
1.962327576e+02,-5.006109923e-02
1.964374237e+02,-4.454055335e-03
1.966421051e+02,1.073092408e-02
1.968467865e+02,-4.049568251e-02
1.970514984e+02,-4.017937183e-02
1.972562103e+02,7.085333578e-03
1.974609528e+02,5.237711594e-03
1.976657104e+02,-4.434590414e-02
1.978704834e+02,-1.705823652e-02
1.980752563e+02,-1.379182097e-02
1.982800598e+02,-4.138782620e-02
1.984848785e+02,-4.664457869e-03
1.986897125e+02,-1.921875589e-02
1.988945618e+02,-1.707794890e-02
1.990994263e+02,-2.959121764e-02
1.993043060e+02,-2.852238901e-02
1.995092010e+02,-1.078776363e-02
1.997141113e+02,5.449263845e-03
1.999190369e+02,-6.015453488e-02
2.001239777e+02,3.787768539e-03
2.003289490e+02,-3.526976705e-02
2.005339203e+02,-3.176211938e-02
2.007389069e+02,-2.416915819e-02
2.009439087e+02,9.131196886e-02
2.011489410e+02,-1.701755263e-02
2.013539734e+02,-2.974274382e-02
2.015590210e+02,-7.875457406e-03
2.017640991e+02,3.467128263e-04
2.019691772e+02,1.213634945e-02
2.021742859e+02,6.212677062e-02
2.023793945e+02,2.821262926e-02
2.025845337e+02,-1.771366037e-02
2.027896729e+02,-6.354132295e-02
2.029948425e+02,-3.945836425e-02
2.032000275e+02,-1.662820950e-02
2.034052124e+02,1.056759991e-02
2.036104279e+02,4.493547231e-02
2.038156586e+02,-2.436194383e-02
2.040209045e+02,-5.305283517e-02
2.042261505e+02,5.395058542e-03
2.044314270e+02,1.808716450e-03
2.046367188e+02,1.584458910e-02
2.048420258e+02,7.057606429e-02
2.050473480e+02,-5.463547632e-02
2.052526855e+02,-5.920406431e-03
2.054580383e+02,5.254909862e-03
2.056634064e+02,-3.273857990e-03
2.058687897e+02,-2.245670184e-02
2.060741882e+02,-5.224610120e-02
2.062796021e+02,-4.790234845e-03
2.064850311e+02,3.062260710e-02
2.066904755e+02,-7.505916804e-02
2.068959351e+02,-4.364481568e-02
2.071014099e+02,-3.836751357e-02
2.073069153e+02,-4.660095647e-02
2.075124207e+02,2.362498268e-02
2.077179413e+02,-4.346571863e-02
2.079234772e+02,-2.295358106e-02
2.081290436e+02,-3.775660694e-02
2.083346100e+02,-2.076841518e-02
2.085402069e+02,-6.309767067e-02
2.087458038e+02,-2.388777025e-02
2.089514160e+02,1.328471396e-02
2.091570587e+02,-1.405139919e-04
2.093627014e+02,-4.456422478e-02
2.095683746e+02,-2.230466157e-02
2.097740479e+02,1.307540387e-01
2.099797516e+02,-5.546740722e-03
2.101854553e+02,-5.879445001e-02
2.103911896e+02,-7.205735892e-02
2.105969391e+02,-4.690514505e-02
2.108026886e+02,-6.151776016e-02
2.110084686e+02,4.261210095e-03
2.112142639e+02,3.649551049e-02
2.114200745e+02,2.716629393e-02
2.116258850e+02,-2.944299579e-02
2.118317261e+02,-1.296127774e-02
2.120375824e+02,-3.284876235e-03
2.122434540e+02,-2.050753124e-02
2.124493408e+02,-7.712284476e-02
2.126552277e+02,-5.663655326e-02
2.128611450e+02,5.287566781e-02
2.130670776e+02,1.836141944e-02
2.132730255e+02,-2.618004195e-02
2.134789886e+02,-5.935400724e-03
2.136849670e+02,5.763769150e-02
2.138909607e+02,-4.109396040e-02
2.140969696e+02,-4.762484878e-02
2.143029938e+02,-1.156896446e-02
2.145090332e+02,-2.417654544e-02
2.147150879e+02,1.441556867e-02
2.149211731e+02,-3.038352588e-03
2.151272583e+02,2.522901446e-02
2.153333588e+02,1.192036085e-03
2.155394745e+02,-2.940299548e-02
2.157456055e+02,-1.162945176e-03
2.159517517e+02,-7.010598481e-02
2.161579285e+02,5.784405768e-02
2.163641052e+02,-2.793250047e-02
2.165702972e+02,-4.489929974e-02
2.167765198e+02,-4.181674868e-02
2.169827423e+02,-1.452651806e-02
2.171889801e+02,-1.279670931e-02
2.173952484e+02,-1.223246194e-02
2.176015167e+02,3.457098035e-03
2.178078003e+02,-5.280390382e-02
2.180141144e+02,6.286817044e-02
2.182204285e+02,-3.611136228e-02
2.184267731e+02,-5.790781975e-02
