0.000000000000000000e+00 5.921831039932544671e-01
3.878231859883236442e-03 5.921009596838152644e-01
7.756463719766472885e-03 5.920186176927971777e-01
1.163469557964970889e-02 5.919360772898136780e-01
1.551292743953294577e-02 5.918533377444783472e-01
1.939115929941618091e-02 5.917703983264052114e-01
2.326939115929941779e-02 5.916872583052075196e-01
2.714762301918265466e-02 5.916039169504990758e-01
3.102585487906589154e-02 5.915203735318933509e-01
3.490408673894912495e-02 5.914366273190040380e-01
3.878231859883236182e-02 5.913526775814451630e-01
4.266055045871559870e-02 5.912685235888300861e-01
4.653878231859883557e-02 5.911841646107723891e-01
5.041701417848207245e-02 5.910995999168858761e-01
5.429524603836530933e-02 5.910148287767841291e-01
5.817347789824854620e-02 5.909298504600807300e-01
6.205170975813178308e-02 5.908446642363891499e-01
6.592994161801501996e-02 5.907592693753235258e-01
6.980817347789824989e-02 5.906736651464971066e-01
7.368640533778149371e-02 5.905878508195236964e-01
7.756463719766472364e-02 5.905018256640169882e-01
8.144286905754796746e-02 5.904155889495905640e-01
8.532110091743119740e-02 5.903291399458580058e-01
8.919933277731444121e-02 5.902424779224327844e-01
9.307756463719767115e-02 5.901556021489291481e-01
9.695579649708091496e-02 5.900685118949601238e-01
1.008340283569641449e-01 5.899812064301397374e-01
1.047122602168473887e-01 5.898936850240814600e-01
1.085904920767306187e-01 5.898059469463988735e-01
1.124687239366138625e-01 5.897179914667060041e-01
1.163469557964970924e-01 5.896298178546161006e-01
1.202251876563803362e-01 5.895414253797427451e-01
1.241034195162635662e-01 5.894528133116998525e-01
1.279816513761468100e-01 5.893639809201012270e-01
1.318598832360300399e-01 5.892749274745598953e-01
1.357381150959132698e-01 5.891856522446902167e-01
1.396163469557964998e-01 5.890961545001053290e-01
1.434945788156797575e-01 5.890064335104193693e-01
1.473728106755629874e-01 5.889164885452451426e-01
1.512510425354462174e-01 5.888263188741970078e-01
1.551292743953294473e-01 5.887359237668886580e-01
1.590075062552127050e-01 5.886453024929334532e-01
1.628857381150959349e-01 5.885544543219449753e-01
1.667639699749791649e-01 5.884633785235368064e-01
1.706422018348623948e-01 5.883720743673231945e-01
1.745204336947456525e-01 5.882805411229171666e-01
1.783986655546288824e-01 5.881887780599325266e-01
1.822768974145121124e-01 5.880967844479829676e-01
1.861551292743953423e-01 5.880045595566824046e-01
1.900333611342785722e-01 5.879121026556438645e-01
1.939115929941618299e-01 5.878194130144813734e-01
1.977898248540450599e-01 5.877264899028086242e-01
2.016680567139282898e-01 5.876333325902393101e-01
2.055462885738115197e-01 5.875399403463867909e-01
2.094245204336947774e-01 5.874463124408650927e-01
2.133027522935780074e-01 5.873524481432875755e-01
2.171809841534612373e-01 5.872583467232677101e-01
2.210592160133444672e-01 5.871640074504195228e-01
2.249374478732277249e-01 5.870694295943564844e-01
2.288156797331109549e-01 5.869746124246925101e-01
2.326939115929941848e-01 5.868795552110406266e-01
2.365721434528774147e-01 5.867842572230149711e-01
2.404503753127606724e-01 5.866887177302293477e-01
2.443286071726439024e-01 5.865929360022971162e-01
2.482068390325271323e-01 5.864969113088318586e-01
2.520850708924103900e-01 5.864006429194472680e-01
2.559633027522936199e-01 5.863041301037570374e-01
2.598415346121768499e-01 5.862073721313748598e-01
2.637197664720600798e-01 5.861103682719140950e-01
2.675979983319433098e-01 5.860131177949888803e-01
2.714762301918265397e-01 5.859156199702127976e-01
2.753544620517097696e-01 5.858178740671990958e-01
2.792326939115929996e-01 5.857198793555615790e-01
2.831109257714762850e-01 5.856216351049138291e-01
2.869891576313595150e-01 5.855231405848699833e-01
2.908673894912427449e-01 5.854243950650430683e-01
2.947456213511259748e-01 5.853253978150469994e-01
2.986238532110092048e-01 5.852261481044953584e-01
