frequency, magnitude
-7.154810466696156368e+01 3.185065992475213242e-02
-7.138910887881276324e+01 3.186670586796812310e-02
-7.123011309066394858e+01 3.188308347481871169e-02
-7.107111730251514814e+01 3.189979358242987784e-02
-7.091212151436634770e+01 3.191683704582502085e-02
-7.075312572621754725e+01 3.193421473864787447e-02
-7.059412993806874681e+01 3.195192755254697148e-02
-7.043513414991993216e+01 3.196997639753395432e-02
-7.027613836177113171e+01 3.198836220225282495e-02
-7.011714257362233127e+01 3.200708591392720237e-02
-6.995814678547353083e+01 3.202614849857827323e-02
-6.979915099732471617e+01 3.204555094101863011e-02
-6.964015520917591573e+01 3.206529424506109061e-02
-6.948115942102711529e+01 3.208537943384933561e-02
-6.932216363287831484e+01 3.210580754940259990e-02
-6.916316784472951440e+01 3.212657965355197182e-02
-6.900417205658069975e+01 3.214769682732433048e-02
-6.884517626843189930e+01 3.216916017178014092e-02
-6.868618048028309886e+01 3.219097080754522444e-02
-6.852718469213429842e+01 3.221312987493983593e-02
-6.836818890398549797e+01 3.223563853503180754e-02
-6.820919311583668332e+01 3.225849796872674174e-02
-6.805019732768788288e+01 3.228170937757381814e-02
-6.789120153953908243e+01 3.230527398349833379e-02
-6.773220575139028199e+01 3.232919302928567717e-02
-6.757320996324146734e+01 3.235346777864003820e-02
-6.741421417509266689e+01 3.237809951626110377e-02
-6.725521838694386645e+01 3.240308954817454345e-02
-6.709622259879506601e+01 3.242843920177738287e-02
-6.693722681064626556e+01 3.245414982606585619e-02
-6.677823102249745091e+01 3.248022279191262879e-02
-6.661923523434865047e+01 3.250665949193019127e-02
-6.646023944619985002e+01 3.253346134110386006e-02
-6.630124365805104958e+01 3.256062977675559800e-02
-6.614224786990224914e+01 3.258816625846481380e-02
-6.598325208175343448e+01 3.261607226894300965e-02
-6.582425629360463404e+01 3.264434931359338349e-02
-6.566526050545583360e+01 3.267299892100856279e-02
-6.550626471730703315e+01 3.270202264305398926e-02
-6.534726892915821850e+01 3.273142205535867905e-02
-6.518827314100941805e+01 3.276119875726058589e-02
-6.502927735286061761e+01 3.279135437193685110e-02
-6.487028156471181717e+01 3.282189054705003661e-02
-6.471128577656301673e+01 3.285280895457681066e-02
-6.455228998841420207e+01 3.288411129114431758e-02
-6.439329420026540163e+01 3.291579927848717335e-02
-6.423429841211660118e+01 3.294787466335411669e-02
-6.407530262396780074e+01 3.298033921791503759e-02
-6.391630683581899319e+01 3.301319474018406253e-02
-6.375731104767019275e+01 3.304644305386746084e-02
-6.359831525952138520e+01 3.308008600903839663e-02
-6.343931947137258476e+01 3.311412548205560497e-02
-6.328032368322377721e+01 3.314856337620457338e-02
-6.312132789507497677e+01 3.318340162158036483e-02
-6.296233210692617632e+01 3.321864217560065863e-02
-6.280333631877736877e+01 3.325428702324013247e-02
-6.264434053062856833e+01 3.329033817740291445e-02
-6.248534474247976078e+01 3.332679767904223045e-02
-6.232634895433096034e+01 3.336366759745680588e-02
-6.216735316618215279e+01 3.340095003067920093e-02
-6.200835737803335235e+01 3.343864710605397306e-02
-6.184936158988455190e+01 3.347676098010170936e-02
-6.169036580173574436e+01 3.351529383893335490e-02
-6.153137001358694391e+01 3.355424789884573628e-02
-6.137237422543813636e+01 3.359362540632115923e-02
-6.121337843728933592e+01 3.363342863860659809e-02
-6.105438264914053548e+01 3.367365990393878655e-02
-6.089538686099172793e+01 3.371432154183764268e-02
-6.073639107284292749e+01 3.375541592373044325e-02
-6.057739528469411994e+01 3.379694545294940206e-02
-6.041839949654531949e+01 3.383891256532375186e-02
-6.025940370839651195e+01 3.388131972949352116e-02
-6.010040792024771150e+01 3.392416944739361229e-02
-5.994141213209891106e+01 3.396746425434414574e-02
-5.978241634395010351e+01 3.401120671990525562e-02
-5.962342055580130307e+01 3.405539944772700139e-02
-5.946442476765249552e+01 3.410004507652035499e-02
-5.930542897950369507e+01 3.414514628012770697e-02
-5.914643319135488753e+01 3.419070576782384102e-02
-5.898743740320608708e+01 3.423672628499158099e-02
-5.882844161505728664e+01 3.428321061380016493e-02
-5.866944582690847909e+01 3.433016157305600335e-02
-5.851045003875967865e+01 3.437758201898290927e-02
-5.835145425061087110e+01 3.442547484580552042e-02
-5.819245846246207066e+01 3.447384298585964846e-02
-5.803346267431326311e+01 3.452268941041785472e-02
-5.787446688616446266e+01 3.457201712993681481e-02
-5.771547109801566222e+01 3.462182919470797177e-02
-5.755647530986685467e+01 3.467212869523908503e-02
-5.739747952171805423e+01 3.472291876288757795e-02
-5.723848373356924668e+01 3.477420257015695348e-02
-5.707948794542044624e+01 3.482598333165690813e-02
-5.692049215727163869e+01 3.487826430400314814e-02
-5.676149636912283825e+01 3.493104878703950228e-02
-5.660250058097403780e+01 3.498434012382236474e-02
-5.644350479282523025e+01 3.503814170181955567e-02
-5.628450900467642981e+01 3.509245695262740855e-02
-5.612551321652762226e+01 3.514728935346626143e-02
-5.596651742837882182e+01 3.520264242712131675e-02
-5.580752164023001427e+01 3.525851974278857576e-02
-5.564852585208121383e+01 3.531492491695521763e-02
-5.548953006393241338e+01 3.537186161342810442e-02
-5.533053427578360584e+01 3.542933354452352385e-02
-5.517153848763480539e+01 3.548734447153224780e-02
-5.501254269948599784e+01 3.554589820522960353e-02
-5.485354691133719740e+01 3.560499860684734896e-02
-5.469455112318838985e+01 3.566464958852195999e-02
-5.453555533503958941e+01 3.572485511417032578e-02
-5.437655954689078897e+01 3.578561920001529367e-02
-5.421756375874198142e+01 3.584694591552076148e-02
-5.405856797059318097e+01 3.590883938392566699e-02
-5.389957218244437342e+01 3.597130378338542211e-02
-5.374057639429557298e+01 3.603434334693562252e-02
-5.358158060614676543e+01 3.609796236444371559e-02
-5.342258481799796499e+01 3.616216518245810030e-02
-5.326358902984916455e+01 3.622695620529504251e-02
-5.310459324170035700e+01 3.629233989584350339e-02
-5.294559745355155655e+01 3.635832077674072682e-02
-5.278660166540274901e+01 3.642490343079776705e-02
-5.262760587725394856e+01 3.649209250197787274e-02
-5.246861008910514812e+01 3.655989269662689861e-02
-5.230961430095634057e+01 3.662830878372341781e-02
-5.215061851280754013e+01 3.669734559650929956e-02
-5.199162272465873258e+01 3.676700803296838876e-02
-5.183262693650993214e+01 3.683730105694005968e-02
-5.167363114836112459e+01 3.690822969913907375e-02
-5.151463536021232414e+01 3.697979905809129636e-02
-5.135563957206352370e+01 3.705201430114974520e-02
-5.119664378391471615e+01 3.712488066540077514e-02
-5.103764799576591571e+01 3.719840345924858849e-02
-5.087865220761710816e+01 3.727258806278484909e-02
-5.071965641946830772e+01 3.734743992924494799e-02
-5.056066063131950017e+01 3.742296458610270410e-02
-5.040166484317069973e+01 3.749916763639137701e-02
-5.024266905502189928e+01 3.757605475969354875e-02
-5.008367326687309173e+01 3.765363171282648524e-02
-4.992467747872429129e+01 3.773190433190391768e-02
-4.976568169057548374e+01 3.781087853319572284e-02
-4.960668590242668330e+01 3.789056031436760508e-02
-4.944769011427787575e+01 3.797095575572150689e-02
-4.928869432612907531e+01 3.805207102162506960e-02
-4.912969853798027486e+01 3.813391236163259090e-02
-4.897070274983146732e+01 3.821648611215054669e-02
-4.881170696168266687e+01 3.829979869758932953e-02
-4.865271117353385932e+01 3.838385663184406410e-02
-4.849371538538505888e+01 3.846866651979179152e-02
-4.833471959723625133e+01 3.855423505865471223e-02
-4.817572380908745089e+01 3.864056903955737088e-02
-4.801672802093865045e+01 3.872767534894695773e-02
-4.785773223278984290e+01 3.881556097062326821e-02
-4.769873644464104245e+01 3.890423298656408430e-02
-4.753974065649223490e+01 3.899369857911554049e-02
-4.738074486834343446e+01 3.908396503251055504e-02
-4.722174908019462691e+01 3.917503973467357375e-02
-4.706275329204582647e+01 3.926693017848015277e-02
-4.690375750389702603e+01 3.935964396424939532e-02
-4.674476171574821848e+01 3.945318880077262197e-02
-4.658576592759941803e+01 3.954757250782212769e-02
-4.642677013945061049e+01 3.964280301765174541e-02
-4.626777435130181004e+01 3.973888837699770388e-02
-4.610877856315300249e+01 3.983583674899191657e-02
-4.594978277500420205e+01 3.993365641528658777e-02
-4.579078698685540161e+01 4.003235577790739685e-02
-4.563179119870659406e+01 4.013194336150194275e-02
-4.547279541055779362e+01 4.023242781541772756e-02
-4.531379962240898607e+01 4.033381791585215898e-02
-4.515480383426018562e+01 4.043612256802874005e-02
-4.499580804611137808e+01 4.053935080851289036e-02
-4.483681225796257763e+01 4.064351180762065807e-02
-4.467781646981377719e+01 4.074861487161796081e-02
-4.451882068166496964e+01 4.085466944514709597e-02
-4.435982489351616920e+01 4.096168511388996458e-02
-4.420082910536736165e+01 4.106967160690342539e-02
-4.404183331721856121e+01 4.117863879924163473e-02
-4.388283752906976076e+01 4.128859671461388575e-02
-4.372384174092095321e+01 4.139955552808808475e-02
-4.356484595277215277e+01 4.151152556875963712e-02
-4.340585016462334522e+01 4.162451732276484934e-02
-4.324685437647454478e+01 4.173854143589165316e-02
-4.308785858832573723e+01 4.185360871677526462e-02
-4.292886280017693679e+01 4.196973013965312610e-02
-4.276986701202813634e+01 4.208691684771696806e-02
-4.261087122387932880e+01 4.220518015605358858e-02
-4.245187543573052835e+01 4.232453155492917757e-02
-4.229287964758172080e+01 4.244498271312919374e-02
-4.213388385943292036e+01 4.256654548125618498e-02
-4.197488807128411281e+01 4.268923189514103184e-02
-4.181589228313531237e+01 4.281305417951829922e-02
-4.165689649498651193e+01 4.293802475152556225e-02
-4.149790070683770438e+01 4.306415622431562784e-02
-4.133890491868890393e+01 4.319146141108078790e-02
-4.117990913054009638e+01 4.331995332861945935e-02
-4.102091334239129594e+01 4.344964520152836546e-02
-4.086191755424248839e+01 4.358055046603824534e-02
-4.070292176609368795e+01 4.371268277457443507e-02
-4.054392597794488751e+01 4.384605599932482611e-02
-4.038493018979607996e+01 4.398068423721590570e-02
-4.022593440164727951e+01 4.411658181411180768e-02
-4.006693861349847197e+01 4.425376328923595615e-02
-3.990794282534967152e+01 4.439224346017534711e-02
-3.974894703720086397e+01 4.453203736726166206e-02
-3.958995124905206353e+01 4.467316029888679374e-02
-3.943095546090326309e+01 4.481562779618286640e-02
-3.927195967275445554e+01 4.495945565831455104e-02
-3.911296388460565510e+01 4.510465994781061999e-02
-3.895396809645684755e+01 4.525125699568107590e-02
-3.879497230830804710e+01 4.539926340747154482e-02
-3.863597652015923956e+01 4.554869606823226669e-02
-3.847698073201043911e+01 4.569957214926525374e-02
-3.831798494386163867e+01 4.585190911282067266e-02
-3.815898915571283112e+01 4.600572471955120119e-02
-3.799999336756403068e+01 4.616103703396817054e-02
-3.784099757941522313e+01 4.631786443080131155e-02
-3.768200179126642269e+01 4.647622560233716227e-02
-3.752300600311761514e+01 4.663613956425816109e-02
-3.736401021496881469e+01 4.679762566328267426e-02
-3.720501442682001425e+01 4.696070358399769690e-02
-3.704601863867120670e+01 4.712539335618128739e-02
-3.688702285052240626e+01 4.729171536213307159e-02
-3.672802706237359871e+01 4.745969034491339528e-02
-3.656903127422479827e+01 4.762933941550277078e-02
-3.641003548607599782e+01 4.780068406148998278e-02
-3.625103969792719028e+01 4.797374615515613561e-02
-3.609204390977838983e+01 4.814854796208169196e-02
-3.593304812162958228e+01 4.832511214981776576e-02
-3.577405233348078184e+01 4.850346179693721532e-02
-3.561505654533197429e+01 4.868362040256141859e-02
-3.545606075718317385e+01 4.886561189536701294e-02
-3.529706496903437341e+01 4.904946064395747374e-02
-3.513806918088556586e+01 4.923519146603591579e-02
-3.497907339273676541e+01 4.942282964008343216e-02
-3.482007760458795786e+01 4.961240091451930845e-02
-3.466108181643915742e+01 4.980393151938528745e-02
-3.450208602829034987e+01 4.999744817766135774e-02
-3.434309024014154943e+01 5.019297811609307880e-02
-3.418409445199274899e+01 5.039054907794528193e-02
-3.402509866384394144e+01 5.059018933455691758e-02
-3.386610287569514099e+01 5.079192769805139507e-02
-3.370710708754633345e+01 5.099579353416886646e-02
-3.354811129939753300e+01 5.120181677589411701e-02
-3.338911551124872545e+01 5.141002793647822533e-02
-3.323011972309992501e+01 5.162045812418398355e-02
-3.307112393495112457e+01 5.183313905614012757e-02
-3.291212814680231702e+01 5.204810307379652973e-02
-3.275313235865351658e+01 5.226538315766392911e-02
-3.259413657050470903e+01 5.248501294372132780e-02
-3.243514078235590858e+01 5.270702673911176889e-02
-3.227614499420710104e+01 5.293145953945868620e-02
-3.211714920605830059e+01 5.315834704543290212e-02
-3.195815341790949660e+01 5.338772568115909833e-02
-3.179915762976069260e+01 5.361963261248647861e-02
-3.164016184161188860e+01 5.385410576530812871e-02
-3.148116605346308816e+01 5.409118384563198906e-02
-3.132217026531428417e+01 5.433090635939957086e-02
-3.116317447716548017e+01 5.457331363315741368e-02
-3.100417868901667617e+01 5.481844683555175263e-02
-3.084518290086787218e+01 5.506634799923711132e-02
-3.068618711271906818e+01 5.531706004351680944e-02
-3.052719132457026774e+01 5.557062679798604327e-02
-3.036819553642146374e+01 5.582709302659090433e-02
-3.020919974827265975e+01 5.608650445255047162e-02
-3.005020396012385575e+01 5.634890778423352203e-02
-2.989120817197505175e+01 5.661435074176161819e-02
-2.973221238382624776e+01 5.688288208439837290e-02
-2.957321659567744376e+01 5.715455163899906682e-02
-2.941422080752864332e+01 5.742941032942090046e-02
-2.925522501937983932e+01 5.770751020663620473e-02
-2.909622923123103533e+01 5.798890448021905980e-02
-2.893723344308223133e+01 5.827364755060692597e-02
-2.877823765493342734e+01 5.856179504259712704e-02
-2.861924186678462334e+01 5.885340383994485530e-02
-2.846024607863581934e+01 5.914853212129040499e-02
-2.830125029048701890e+01 5.944723939684622843e-02
-2.814225450233821491e+01 5.974958654703290545e-02
-2.798325871418941091e+01 6.005563586194066772e-02
-2.782426292604060691e+01 6.036545108236501811e-02
-2.766526713789180292e+01 6.067909744241464787e-02
-2.750627134974299892e+01 6.099664171315982014e-02
-2.734727556159419493e+01 6.131815224863507857e-02
-2.718827977344539448e+01 6.164369903266956469e-02
-2.702928398529659049e+01 6.197335372788886909e-02
-2.687028819714778649e+01 6.230718972625163415e-02
-2.671129240899898249e+01 6.264528220193163466e-02
-2.655229662085017850e+01 6.298770816540960604e-02
-2.639330083270137450e+01 6.333454651967063143e-02
-2.623430504455257406e+01 6.368587811991363590e-02
-2.607530925640377006e+01 6.404178583272009118e-02
-2.591631346825496607e+01 6.440235460043033933e-02
-2.575731768010616207e+01 6.476767150587171840e-02
-2.559832189195735808e+01 6.513782584050097080e-02
-2.543932610380855408e+01 6.551290917513406808e-02
-2.528033031565975008e+01 6.589301543293121788e-02
-2.512133452751094964e+01 6.627824096575099522e-02
-2.496233873936214565e+01 6.666868463336492190e-02
-2.480334295121334165e+01 6.706444788554885572e-02
-2.464434716306453765e+01 6.746563484761944340e-02
-2.448535137491573366e+01 6.787235240969394234e-02
-2.432635558676692966e+01 6.828471031880653519e-02
-2.416735979861812567e+01 6.870282127565950636e-02
-2.400836401046932522e+01 6.912680103462609527e-02
-2.384936822232052123e+01 6.955676850821311541e-02
-2.369037243417171723e+01 6.999284587567405902e-02
-2.353137664602291323e+01 7.043515869648751815e-02
-2.337238085787410924e+01 7.088383602834343045e-02
-2.321338506972530524e+01 7.133901054954305820e-02
-2.305438928157650125e+01 7.180081868862354944e-02
-2.289539349342770080e+01 7.226940075662423302e-02
-2.273639770527889681e+01 7.274490108776236752e-02
-2.257740191713009281e+01 7.322746818448118422e-02
-2.241840612898128882e+01 7.371725486986248355e-02
-2.225941034083248482e+01 7.421441844647121144e-02
-2.210041455268368082e+01 7.471912086185106272e-02
-2.194141876453488038e+01 7.523152888238039682e-02
-2.178242297638607639e+01 7.575181427426681824e-02
-2.162342718823727239e+01 7.628015399305719535e-02
-2.146443140008846839e+01 7.681673038184855251e-02
-2.130543561193966440e+01 7.736173137883156636e-02
-2.114643982379086040e+01 7.791535073429251002e-02
-2.098744403564205641e+01 7.847778823816586868e-02
-2.082844824749325596e+01 7.904924995796247522e-02
-2.066945245934445197e+01 7.962994848877032183e-02
-2.051045667119564797e+01 8.022010321443466541e-02
-2.035146088304684397e+01 8.081994058237042255e-02
-2.019246509489803998e+01 8.142969439155477163e-02
-2.003346930674923598e+01 8.204960609414517492e-02
-1.987447351860043199e+01 8.267992511317734383e-02
-1.971547773045163154e+01 8.332090917665317675e-02
-1.955648194230282755e+01 8.397282466605519857e-02
-1.939748615415402355e+01 8.463594698586482390e-02
-1.923849036600521956e+01 8.531056095061274880e-02
-1.907949457785641556e+01 8.599696119253599780e-02
-1.892049878970761156e+01 8.669545259000409343e-02
-1.876150300155880757e+01 8.740635072032611197e-02
-1.860250721341000713e+01 8.812998233506970369e-02
-1.844351142526120313e+01 8.886668586234919287e-02
-1.828451563711239913e+01 8.961681193633098952e-02
-1.812551984896359514e+01 9.038072395556549787e-02
-1.796652406081479114e+01 9.115879867308164519e-02
-1.780752827266598715e+01 9.195142681932412521e-02
-1.764853248451718670e+01 9.275901376037637425e-02
-1.748953669636838271e+01 9.358198019466751338e-02
-1.733054090821957871e+01 9.442076288923839655e-02
-1.717154512007077471e+01 9.527581545950772335e-02
-1.701254933192197072e+01 9.614760919598488997e-02
-1.685355354377316672e+01 9.703663393853301233e-02
-1.669455775562436273e+01 9.794339900524284825e-02
-1.653556196747556228e+01 9.886843417842149095e-02
-1.637656617932675829e+01 9.981229074825249958e-02
-1.621757039117795429e+01 1.007755426255659836e-01
-1.605857460302915030e+01 1.017587875224836014e-01
-1.589957881488034630e+01 1.027626482090073096e-01
-1.574058302673154408e+01 1.037877738502179237e-01
-1.558158723858274008e+01 1.048348414318360095e-01
-1.542259145043393609e+01 1.059045572783029326e-01
-1.526359566228513387e+01 1.069976586734569940e-01
-1.510459987413632987e+01 1.081149155900924808e-01
-1.494560408598752588e+01 1.092571325377486025e-01
-1.478660829783872188e+01 1.104251505386132787e-01
-1.462761250968991966e+01 1.116198492410694215e-01
-1.446861672154111567e+01 1.128421491840850277e-01
-1.430962093339231167e+01 1.140930142233400196e-01
-1.415062514524350945e+01 1.153734541333017033e-01
-1.399162935709470545e+01 1.166845274028702195e-01
-1.383263356894590146e+01 1.180273442363463793e-01
-1.367363778079709746e+01 1.194030697847042188e-01
-1.351464199264829524e+01 1.208129276202545982e-01
-1.335564620449949125e+01 1.222582034859381050e-01
-1.319665041635068725e+01 1.237402493348752491e-01
-1.303765462820188503e+01 1.252604876952344015e-01
-1.287865884005308104e+01 1.268204163874555868e-01
-1.271966305190427704e+01 1.284216136284135057e-01
-1.256066726375547482e+01 1.300657435611065338e-01
-1.240167147560667082e+01 1.317545622519749882e-01
-1.224267568745786683e+01 1.334899242020745058e-01
-1.208367989930906283e+01 1.352737894263909002e-01
-1.192468411116026061e+01 1.371082311590192115e-01
-1.176568832301145662e+01 1.389954442510457910e-01
-1.160669253486265262e+01 1.409377543355782580e-01
-1.144769674671385040e+01 1.429376278429465852e-01
-1.128870095856504641e+01 1.449976829619173402e-01
-1.112970517041624241e+01 1.471207016523335964e-01
-1.097070938226744019e+01 1.493096428296518119e-01
-1.081171359411863619e+01 1.515676568619577780e-01
-1.065271780596983220e+01 1.538981015285483811e-01
-1.049372201782102820e+01 1.563045596262576109e-01
-1.033472622967222598e+01 1.587908584171295601e-01
-1.017573044152342199e+01 1.613610911588773678e-01
-1.001673465337461799e+01 1.640196409763438057e-01
-9.857738865225815772e+00 1.667712073854132060e-01
-9.698743077077011776e+00 1.696208358215000322e-01
-9.539747288928207780e+00 1.725739505806424823e-01
-9.380751500779403784e+00 1.756363916485463306e-01
-9.221755712630601565e+00 1.788144559684612944e-01
-9.062759924481797569e+00 1.821149437914692804e-01
-8.903764136332993573e+00 1.855452108631451547e-01
-8.744768348184191353e+00 1.891132273308330225e-01
-8.585772560035387357e+00 1.928276444141826529e-01
-8.426776771886583361e+00 1.966978700731069341e-01
-8.267780983737781142e+00 2.007341551361983834e-01
-8.108785195588977146e+00 2.049476916355509049e-01
-7.949789407440173150e+00 2.093507254366921977e-01
-7.790793619291370042e+00 2.139566856736402900e-01
-7.631797831142566935e+00 2.187803340207881420e-01
-7.472802042993762939e+00 2.238379374794463583e-01
-7.313806254844959831e+00 2.291474691619562465e-01
-7.154810466696155835e+00 2.347288425698093317e-01
-6.995814678547352727e+00 2.406041861377663238e-01
-6.836818890398548731e+00 2.467981664409407971e-01
-6.677823102249745624e+00 2.533383705351437976e-01
-6.518827314100942516e+00 2.602557605786943173e-01
-6.359831525952138520e+00 2.675852173535927525e-01
-6.200835737803335412e+00 2.753661938488926597e-01
-6.041839949654531416e+00 2.836435060640323247e-01
-5.882844161505728309e+00 2.924682961767549050e-01
-5.723848373356925201e+00 3.018992139554864673e-01
-5.564852585208121205e+00 3.120038768849131561e-01
-5.405856797059318097e+00 3.228606895113617647e-01
-5.246861008910514101e+00 3.345611303709413731e-01
-5.087865220761710994e+00 3.472126540830713926e-01
-4.928869432612907886e+00 3.609424121852273237e-01
-4.769873644464103890e+00 3.759020774220850347e-01
-4.610877856315300782e+00 3.922741757181463784e-01
-4.451882068166496786e+00 4.102805092564509870e-01
-4.292886280017693679e+00 4.301935280655511673e-01
-4.133890491868890571e+00 4.523519355036419443e-01
-3.974894703720086575e+00 4.771824977147002822e-01
-3.815898915571283467e+00 5.052311519146445162e-01
-3.656903127422479916e+00 5.372084119191085083e-01
-3.497907339273676364e+00 5.740574009956747048e-01
-3.338911551124872812e+00 6.170589011160947379e-01
-3.179915762976069260e+00 6.679993236606540652e-01
-3.020919974827265708e+00 7.294505490538342185e-01
-2.861924186678462600e+00 8.052595768551819022e-01
-2.702928398529659049e+00 9.014579988053749160e-01
-2.543932610380855497e+00 1.028081756612184483e+00
-2.384936822232051945e+00 1.203177901657129123e+00
-2.225941034083248393e+00 1.462834815030605418e+00
-2.066945245934445285e+00 1.891336968277243624e+00
-1.907949457785641734e+00 2.742232961102965216e+00
-1.748953669636838182e+00 5.293140429509730183e+00
-1.589957881488034630e+00 4.996673440859403286e+02
-1.430962093339231300e+00 4.691197216671431747e+00
-1.271966305190427748e+00 2.211642198087373945e+00
-1.112970517041624197e+00 1.368207181577282494e+00
-9.539747288928208668e-01 9.352575740441525509e-01
-7.949789407440173150e-01 6.653644776520771797e-01
-6.359831525952138742e-01 4.753889695137059612e-01
-4.769873644464104334e-01 3.291718841232477710e-01
-3.179915762976069371e-01 2.080404294193265724e-01
-1.589957881488034686e-01 1.008739536214896954e-01
0.000000000000000000e+00 1.361410983946598208e-14
1.589957881488034686e-01 1.008739536214897370e-01
3.179915762976069371e-01 2.080404294193287373e-01
4.769873644464104334e-01 3.291718841232478820e-01
6.359831525952138742e-01 4.753889695137059612e-01
7.949789407440173150e-01 6.653644776520771797e-01
9.539747288928208668e-01 9.352575740441564367e-01
1.112970517041624197e+00 1.368207181577282272e+00
1.271966305190427748e+00 2.211642198087373945e+00
1.430962093339231300e+00 4.691197216671431747e+00
1.589957881488034630e+00 4.996673440859402717e+02
1.748953669636838182e+00 5.293140429509729294e+00
1.907949457785641734e+00 2.742232961102965216e+00
2.066945245934445285e+00 1.891336968277243624e+00
2.225941034083248393e+00 1.462834815030599867e+00
2.384936822232051945e+00 1.203177901657129123e+00
2.543932610380855497e+00 1.028081756612184483e+00
2.702928398529659049e+00 9.014579988053750270e-01
2.861924186678462600e+00 8.052595768551978894e-01
3.020919974827265708e+00 7.294505490538341075e-01
3.179915762976069260e+00 6.679993236606541762e-01
3.338911551124872812e+00 6.170589011160950710e-01
3.497907339273676364e+00 5.740574009956749268e-01
3.656903127422479916e+00 5.372084119191083973e-01
3.815898915571283467e+00 5.052311519146445162e-01
3.974894703720086575e+00 4.771824977147003932e-01
4.133890491868890571e+00 4.523519355036483836e-01
4.292886280017693679e+00 4.301935280655512783e-01
4.451882068166496786e+00 4.102805092564509315e-01
4.610877856315300782e+00 3.922741757181464894e-01
4.769873644464103890e+00 3.759020774220718786e-01
4.928869432612907886e+00 3.609424121852272682e-01
5.087865220761710994e+00 3.472126540830712815e-01
5.246861008910514101e+00 3.345611303709413176e-01
5.405856797059318097e+00 3.228606895113616537e-01
5.564852585208121205e+00 3.120038768849131006e-01
5.723848373356925201e+00 3.018992139554865228e-01
5.882844161505728309e+00 2.924682961767547940e-01
6.041839949654531416e+00 2.836435060640333794e-01
6.200835737803335412e+00 2.753661938488926597e-01
6.359831525952138520e+00 2.675852173535926970e-01
6.518827314100942516e+00 2.602557605786943173e-01
6.677823102249745624e+00 2.533383705351507920e-01
6.836818890398548731e+00 2.467981664409408249e-01
6.995814678547352727e+00 2.406041861377662683e-01
7.154810466696155835e+00 2.347288425698092484e-01
7.313806254844959831e+00 2.291474691619534154e-01
7.472802042993762939e+00 2.238379374794464138e-01
7.631797831142566935e+00 2.187803340207881142e-01
7.790793619291370042e+00 2.139566856736402067e-01
7.949789407440173150e+00 2.093507254366957504e-01
8.108785195588977146e+00 2.049476916355509604e-01
8.267780983737781142e+00 2.007341551361983278e-01
8.426776771886583361e+00 1.966978700731069618e-01
8.585772560035387357e+00 1.928276444141861223e-01
8.744768348184191353e+00 1.891132273308329115e-01
8.903764136332993573e+00 1.855452108631451547e-01
9.062759924481797569e+00 1.821149437914692804e-01
9.221755712630601565e+00 1.788144559684658741e-01
9.380751500779403784e+00 1.756363916485462195e-01
9.539747288928207780e+00 1.725739505806425655e-01
