0.000000000000000000e+00 0.000000000000000000e+00
6.289474781961547356e-03 6.289433316067750621e-03
1.257894956392309471e-02 1.257861783874105778e-02
1.886842434588464207e-02 1.886730478446708992e-02
2.515789912784618942e-02 2.515524538937584723e-02
3.144737390980773678e-02 3.144219091912060088e-02
3.773684869176928414e-02 3.772789267871717866e-02
4.402632347373083149e-02 4.401210202238166336e-02
5.031579825569237885e-02 5.029457036336618114e-02
5.660527303765392620e-02 5.657504918379234471e-02
6.289474781961547356e-02 6.285329004448193813e-02
6.918422260157702786e-02 6.912904459478454167e-02
7.547369738353856827e-02 7.540206458240159004e-02
8.176317216550010869e-02 8.167210186320662813e-02
8.805264694746166299e-02 8.793890841106125067e-02
9.434212172942321728e-02 9.420223632762625421e-02
1.006315965113847577e-01 1.004618378521679456e-01
1.069210712933462981e-01 1.067174653713588856e-01
1.132105460753078524e-01 1.129688714290728313e-01
1.195000208572694067e-01 1.192158087361733509e-01
1.257894956392309471e-01 1.254580301802960263e-01
1.320789704211924875e-01 1.316952888356235918e-01
1.383684452031540557e-01 1.379273379726535798e-01
1.446579199851155961e-01 1.441539310679582908e-01
1.509473947670771365e-01 1.503748218139366877e-01
1.572368695490386770e-01 1.565897641285576569e-01
1.635263443310002174e-01 1.627985121650943057e-01
1.698158191129617856e-01 1.690008203218490712e-01
1.761052938949233260e-01 1.751964432518689774e-01
1.823947686768848664e-01 1.813851358726510654e-01
1.886842434588464346e-01 1.875666533758371390e-01
1.949737182408079750e-01 1.937407512368976292e-01
2.012631930227695154e-01 1.999071852248045789e-01
2.075526678047310558e-01 2.060657114116925537e-01
2.138421425866925962e-01 2.122160861825078682e-01
2.201316173686541644e-01 2.183580662446454324e-01
2.264210921506157048e-01 2.244914086375725815e-01
2.327105669325772452e-01 2.306158707424401377e-01
2.390000417145388134e-01 2.367312102916797334e-01
2.452895164965003538e-01 2.428371853785871448e-01
2.515789912784618942e-01 2.489335544668916100e-01
2.578684660604234624e-01 2.550200764003104359e-01
2.641579408423849751e-01 2.610965104120882008e-01
2.704474156243465433e-01 2.671626161345213024e-01
2.767368904063081114e-01 2.732181536084658524e-01
2.830263651882696241e-01 2.792628832928300553e-01
2.893158399702311923e-01 2.852965660740497400e-01
2.956053147521927049e-01 2.913189632755471825e-01
3.018947895341542731e-01 2.973298366671722759e-01
3.081842643161158413e-01 3.033289484746266584e-01
3.144737390980773539e-01 3.093160613888688570e-01
3.207632138800389221e-01 3.152909385755024441e-01
3.270526886620004348e-01 3.212533436841436552e-01
3.333421634439620029e-01 3.272030408577715765e-01
3.396316382259235711e-01 3.331397947420575711e-01
3.459211130078850838e-01 3.390633704946751648e-01
3.522105877898466519e-01 3.449735337945904479e-01
3.585000625718082201e-01 3.508700508513304950e-01
3.647895373537697328e-01 3.567526884142316890e-01
3.710790121357313009e-01 3.626212137816668957e-01
3.773684869176928691e-01 3.684753948102498788e-01
3.836579616996543818e-01 3.743149999240188430e-01
3.899474364816159500e-01 3.801397981235966617e-01
3.962369112635774626e-01 3.859495589953286787e-01
4.025263860455390308e-01 3.917440527203973066e-01
4.088158608275005990e-01 3.975230500839129211e-01
4.151053356094621116e-01 4.032863224839812188e-01
4.213948103914236798e-01 4.090336419407458735e-01
4.276842851733851925e-01 4.147647811054069322e-01
4.339737599553467606e-01 4.204795132692142889e-01
4.402632347373083288e-01 4.261776123724352883e-01
4.465527095192698415e-01 4.318588530132972947e-01
4.528421843012314096e-01 4.375230104569042822e-01
4.591316590831929778e-01 4.431698606441261123e-01
4.654211338651544905e-01 4.487991802004621111e-01
4.717106086471160586e-01 4.544107464448773892e-01
4.780000834290776268e-01 4.600043373986109629e-01
4.842895582110391395e-01 4.655797317939570634e-01
4.905790329930007077e-01 4.711367090830178017e-01
4.968685077749622203e-01 4.766750494464273569e-01
5.031579825569237885e-01 4.821945338020476868e-01
5.094474573388853011e-01 4.876949438136344850e-01
5.157369321208469248e-01 4.931760618994743828e-01
5.220264069028084375e-01 4.986376712409914536e-01
5.283158816847699502e-01 5.040795557913245739e-01
5.346053564667315738e-01 5.095015002838731988e-01
5.408948312486930865e-01 5.149032902408126056e-01
5.471843060306545992e-01 5.202847119815788846e-01
5.534737808126162228e-01 5.256455526313207338e-01
5.597632555945777355e-01 5.309856001293202787e-01
5.660527303765392482e-01 5.363046432373823613e-01
5.723422051585007608e-01 5.416024715481899676e-01
5.786316799404623845e-01 5.468788754936273477e-01
5.849211547224238972e-01 5.521336463530701621e-01
5.912106295043854098e-01 5.573665762616420993e-01
5.975001042863470335e-01 5.625774582184370765e-01
6.037895790683085462e-01 5.677660860947078003e-01
6.100790538502700588e-01 5.729322546420199114e-01
6.163685286322316825e-01 5.780757595003707117e-01
6.226580034141931952e-01 5.831963972062732537e-01
6.289474781961547079e-01 5.882939652008050135e-01
6.352369529781163315e-01 5.933682618376203699e-01
6.415264277600778442e-01 5.984190863909267799e-01
6.478159025420393569e-01 6.034462390634260931e-01
6.541053773240008695e-01 6.084495209942170080e-01
6.603948521059624932e-01 6.134287342666617793e-01
6.666843268879240059e-01 6.183836819162152887e-01
6.729738016698855185e-01 6.233141679382165901e-01
6.792632764518471422e-01 6.282199972956422629e-01
6.855527512338086549e-01 6.331009759268212411e-01
6.918422260157701675e-01 6.379569107531117833e-01
6.981317007977317912e-01 6.427876096865392519e-01
7.044211755796933039e-01 6.475928816373940355e-01
7.107106503616548165e-01 6.523725365217909467e-01
7.170001251436164402e-01 6.571263852691885399e-01
7.232895999255779529e-01 6.618542398298680185e-01
7.295790747075394655e-01 6.665559131823719508e-01
7.358685494895010892e-01 6.712312193409026850e-01
7.421580242714626019e-01 6.758799733626790207e-01
7.484474990534241146e-01 6.805019913552523558e-01
7.547369738353857382e-01 6.850970904837808684e-01
7.610264486173472509e-01 6.896650889782618421e-01
7.673159233993087636e-01 6.942058061407224701e-01
7.736053981812702762e-01 6.987190623523673594e-01
7.798948729632318999e-01 7.032046790806838477e-01
7.861843477451934126e-01 7.076624788865043536e-01
7.924738225271549252e-01 7.120922854310253181e-01
7.987632973091165489e-01 7.164939234827831793e-01
8.050527720910780616e-01 7.208672189245850515e-01
8.113422468730395742e-01 7.252119987603972140e-01
8.176317216550011979e-01 7.295280911221884157e-01
8.239211964369627106e-01 7.338153252767276591e-01
8.302106712189242232e-01 7.380735316323389084e-01
8.365001460008858469e-01 7.423025417456092789e-01
8.427896207828473596e-01 7.465021883280519299e-01
8.490790955648088723e-01 7.506723052527243256e-01
8.553685703467703849e-01 7.548127275607987574e-01
8.616580451287320086e-01 7.589232914680887898e-01
8.679475199106935213e-01 7.630038343715273008e-01
8.742369946926550339e-01 7.670541948555986700e-01
8.805264694746166576e-01 7.710742126987246703e-01
8.868159442565781703e-01 7.750637288796015101e-01
