frequency, magnitude
-7.234308360770558011e+01 3.176437616361439155e-03
-7.218408781955677966e+01 3.177874199913392501e-03
-7.202509203140796501e+01 3.179343477171986225e-03
-7.186609624325916457e+01 3.180845522511714738e-03
-7.170710045511036412e+01 3.182380412081535406e-03
-7.154810466696156368e+01 3.183948223768505274e-03
-7.138910887881276324e+01 3.185549037229194747e-03
-7.123011309066394858e+01 3.187182933884574916e-03
-7.107111730251514814e+01 3.188849996946191510e-03
-7.091212151436634770e+01 3.190550311435922520e-03
-7.075312572621754725e+01 3.192283964148445296e-03
-7.059412993806874681e+01 3.194051043711730684e-03
-7.043513414991993216e+01 3.195851640582646376e-03
-7.027613836177113171e+01 3.197685847052018394e-03
-7.011714257362233127e+01 3.199553757263023501e-03
-6.995814678547353083e+01 3.201455467215604065e-03
-6.979915099732471617e+01 3.203391074795862090e-03
-6.964015520917591573e+01 3.205360679763292510e-03
-6.948115942102711529e+01 3.207364383787174224e-03
-6.932216363287831484e+01 3.209402290449101056e-03
-6.916316784472951440e+01 3.211474505248393223e-03
-6.900417205658069975e+01 3.213581135638258514e-03
-6.884517626843189930e+01 3.215722291014036505e-03
-6.868618048028309886e+01 3.217898082731304298e-03
-6.852718469213429842e+01 3.220108624155475739e-03
-6.836818890398549797e+01 3.222354030626317211e-03
-6.820919311583668332e+01 3.224634419504503711e-03
-6.805019732768788288e+01 3.226949910171222468e-03
-6.789120153953908243e+01 3.229300624060727192e-03
-6.773220575139028199e+01 3.231686684660279533e-03
-6.757320996324146734e+01 3.234108217529567137e-03
-6.741421417509266689e+01 3.236565350333979550e-03
-6.725521838694386645e+01 3.239058212831411737e-03
-6.709622259879506601e+01 3.241586936916234125e-03
-6.693722681064626556e+01 3.244151656618444318e-03
-6.677823102249745091e+01 3.246752508139244542e-03
-6.661923523434865047e+01 3.249389629848548414e-03
-6.646023944619985002e+01 3.252063162325537909e-03
-6.630124365805104958e+01 3.254773248365518557e-03
-6.614224786990224914e+01 3.257520032981629440e-03
-6.598325208175343448e+01 3.260303663473906009e-03
-6.582425629360463404e+01 3.263124289389765249e-03
-6.566526050545583360e+01 3.265982062594600683e-03
-6.550626471730703315e+01 3.268877137259580765e-03
-6.534726892915821850e+01 3.271809669892676575e-03
-6.518827314100941805e+01 3.274779819369838703e-03
-6.502927735286061761e+01 3.277787746932622846e-03
-6.487028156471181717e+01 3.280833616256428626e-03
-6.471128577656301673e+01 3.283917593413562125e-03
-6.455228998841420207e+01 3.287039846924179505e-03
-6.439329420026540163e+01 3.290200547807899806e-03
-6.423429841211660118e+01 3.293399869559705297e-03
-6.407530262396780074e+01 3.296637988201983616e-03
-6.391630683581899319e+01 3.299915082309061529e-03
-6.375731104767019275e+01 3.303231332999871823e-03
-6.359831525952138520e+01 3.306586924044905944e-03
-6.343931947137258476e+01 3.309982041770033554e-03
-6.328032368322377721e+01 3.313416875198860884e-03
-6.312132789507497677e+01 3.316891616000780963e-03
-6.296233210692617632e+01 3.320406458573219467e-03
-6.280333631877736877e+01 3.323961600025879086e-03
-6.264434053062856833e+01 3.327557240239485074e-03
-6.248534474247976078e+01 3.331193581884123005e-03
-6.232634895433096034e+01 3.334870830437518426e-03
-6.216735316618215279e+01 3.338589194239514543e-03
-6.200835737803335235e+01 3.342348884486249627e-03
-6.184936158988455190e+01 3.346150115317239257e-03
-6.169036580173574436e+01 3.349993103775688024e-03
-6.153137001358694391e+01 3.353878069916087917e-03
-6.137237422543813636e+01 3.357805236760817279e-03
-6.121337843728933592e+01 3.361774830401092172e-03
-6.105438264914053548e+01 3.365787079987867750e-03
-6.089538686099172793e+01 3.369842217775204617e-03
-6.073639107284292749e+01 3.373940479169760046e-03
-6.057739528469411994e+01 3.378082102748698138e-03
-6.041839949654531949e+01 3.382267330296017532e-03
-6.025940370839651195e+01 3.386496406868641767e-03
-6.010040792024771150e+01 3.390769580799828011e-03
-5.994141213209891106e+01 3.395087103732913943e-03
-5.978241634395010351e+01 3.399449230710976932e-03
-5.962342055580130307e+01 3.403856220145855781e-03
-5.946442476765249552e+01 3.408308333918324932e-03
-5.930542897950369507e+01 3.412805837383520689e-03
-5.914643319135488753e+01 3.417348999421574753e-03
-5.898743740320608708e+01 3.421938092488746499e-03
-5.882844161505728664e+01 3.426573392657762240e-03
-5.866944582690847909e+01 3.431255179641018883e-03
-5.851045003875967865e+01 3.435983736866854085e-03
-5.835145425061087110e+01 3.440759351504227466e-03
-5.819245846246207066e+01 3.445582314502190335e-03
-5.803346267431326311e+01 3.450452920673129434e-03
-5.787446688616446266e+01 3.455371468692763903e-03
-5.771547109801566222e+01 3.460338261183629281e-03
-5.755647530986685467e+01 3.465353604749235941e-03
-5.739747952171805423e+01 3.470417810046539341e-03
-5.723848373356924668e+01 3.475531191744325298e-03
-5.707948794542044624e+01 3.480694068770194723e-03
-5.692049215727163869e+01 3.485906764133365511e-03
-5.676149636912283825e+01 3.491169605155790626e-03
-5.660250058097403780e+01 3.496482923425944193e-03
-5.644350479282523025e+01 3.501847054897941000e-03
-5.628450900467642981e+01 3.507262339928704249e-03
-5.612551321652762226e+01 3.512729123357321778e-03
-5.596651742837882182e+01 3.518247754558274758e-03
-5.580752164023001427e+01 3.523818587466801076e-03
-5.564852585208121383e+01 3.529441980697140598e-03
-5.548953006393241338e+01 3.535118297552996853e-03
-5.533053427578360584e+01 3.540847906132220651e-03
-5.517153848763480539e+01 3.546631179358268864e-03
-5.501254269948599784e+01 3.552468495061063356e-03
-5.485354691133719740e+01 3.558360236052825719e-03
-5.469455112318838985e+01 3.564306790172728622e-03
-5.453555533503958941e+01 3.570308550374112939e-03
-5.437655954689078897e+01 3.576365914785147558e-03
-5.421756375874198142e+01 3.582479286790601642e-03
-5.405856797059318097e+01 3.588649075095040608e-03
-5.389957218244437342e+01 3.594875693803754879e-03
-5.374057639429557298e+01 3.601159562483048030e-03
-5.358158060614676543e+01 3.607501106260999936e-03
-5.342258481799796499e+01 3.613900755908933289e-03
-5.326358902984916455e+01 3.620358947872541044e-03
-5.310459324170035700e+01 3.626876124406575985e-03
-5.294559745355155655e+01 3.633452733640245031e-03
-5.278660166540274901e+01 3.640089229660432163e-03
-5.262760587725394856e+01 3.646786072587360986e-03
-5.246861008910514812e+01 3.653543728674170030e-03
-5.230961430095634057e+01 3.660362670405274601e-03
-5.215061851280754013e+01 3.667243376561259757e-03
-5.199162272465873258e+01 3.674186332339237585e-03
-5.183262693650993214e+01 3.681192029416839855e-03
-5.167363114836112459e+01 3.688260966083667988e-03
-5.151463536021232414e+01 3.695393647304688958e-03
-5.135563957206352370e+01 3.702590584846963788e-03
-5.119664378391471615e+01 3.709852297368823604e-03
-5.103764799576591571e+01 3.717179310523180229e-03
-5.087865220761710816e+01 3.724572157052003125e-03
-5.071965641946830772e+01 3.732031376929073260e-03
-5.056066063131950017e+01 3.739557517441359415e-03
-5.040166484317069973e+01 3.747151133293868779e-03
-5.024266905502189928e+01 3.754812786746287642e-03
-5.008367326687309173e+01 3.762543047720714236e-03
-4.992467747872429129e+01 3.770342493915225870e-03
-4.976568169057548374e+01 3.778211710909460709e-03
-4.960668590242668330e+01 3.786151292360068633e-03
-4.944769011427787575e+01 3.794161839991973869e-03
-4.928869432612907531e+01 3.802243963883858869e-03
-4.912969853798027486e+01 3.810398282470193933e-03
-4.897070274983146732e+01 3.818625422740822353e-03
-4.881170696168266687e+01 3.826926020369668651e-03
-4.865271117353385932e+01 3.835300719830735637e-03
-4.849371538538505888e+01 3.843750174556937859e-03
-4.833471959723625133e+01 3.852275047061073845e-03
-4.817572380908745089e+01 3.860876009135211749e-03
-4.801672802093865045e+01 3.869553741947581466e-03
-4.785773223278984290e+01 3.878308936209884806e-03
-4.769873644464104245e+01 3.887142292347148774e-03
-4.753974065649223490e+01 3.896054520636479598e-03
-4.738074486834343446e+01 3.905046341375049013e-03
-4.722174908019462691e+01 3.914118485066794308e-03
-4.706275329204582647e+01 3.923271692562282573e-03
-4.690375750389702603e+01 3.932506715238938064e-03
-4.674476171574821848e+01 3.941824315191563843e-03
-4.658576592759941803e+01 3.951225265387292053e-03
-4.642677013945061049e+01 3.960710349880654062e-03
-4.626777435130181004e+01 3.970280363961488194e-03
-4.610877856315300249e+01 3.979936114375990340e-03
-4.594978277500420205e+01 3.989678419506467733e-03
-4.579078698685540161e+01 3.999508109604157056e-03
-4.563179119870659406e+01 4.009426026919034672e-03
-4.547279541055779362e+01 4.019433025986800592e-03
-4.531379962240898607e+01 4.029529973788870297e-03
-4.515480383426018562e+01 4.039717749993003426e-03
-4.499580804611137808e+01 4.049997247162431639e-03
-4.483681225796257763e+01 4.060369370999471032e-03
-4.467781646981377719e+01 4.070835040556248542e-03
-4.451882068166496964e+01 4.081395188445628708e-03
-4.435982489351616920e+01 4.092050761171526704e-03
-4.420082910536736165e+01 4.102802719286782057e-03
-4.404183331721856121e+01 4.113652037665616913e-03
-4.388283752906976076e+01 4.124599705772218072e-03
-4.372384174092095321e+01 4.135646727937382881e-03
-4.356484595277215277e+01 4.146794123592703434e-03
-4.340585016462334522e+01 4.158042927562726095e-03
-4.324685437647454478e+01 4.169394190343426662e-03
-4.308785858832573723e+01 4.180848978387174258e-03
-4.292886280017693679e+01 4.192408374407036523e-03
-4.276986701202813634e+01 4.204073477646953251e-03
-4.261087122387932880e+01 4.215845404213782420e-03
-4.245187543573052835e+01 4.227725287387980486e-03
-4.229287964758172080e+01 4.239714277927962224e-03
-4.213388385943292036e+01 4.251813544413727761e-03
-4.197488807128411281e+01 4.264024273571776283e-03
-4.181589228313531237e+01 4.276347670618161484e-03
-4.165689649498651193e+01 4.288784959624445357e-03
-4.149790070683770438e+01 4.301337383841772298e-03
-4.133890491868890393e+01 4.314006206092974721e-03
-4.117990913054009638e+01 4.326792709158179540e-03
-4.102091334239129594e+01 4.339698196127082797e-03
-4.086191755424248839e+01 4.352723990821381721e-03
-4.070292176609368795e+01 4.365871438157658928e-03
-4.054392597794488751e+01 4.379141904617679833e-03
-4.038493018979607996e+01 4.392536778606037119e-03
-4.022593440164727951e+01 4.406057470939312402e-03
-4.006693861349847197e+01 4.419705415235672570e-03
-3.990794282534967152e+01 4.433482068403618581e-03
-3.974894703720086397e+01 4.447388911099989760e-03
-3.958995124905206353e+01 4.461427448173201256e-03
-3.943095546090326309e+01 4.475599209201557363e-03
-3.927195967275445554e+01 4.489905748933034277e-03
-3.911296388460565510e+01 4.504348647850747039e-03
-3.895396809645684755e+01 4.518929512649233482e-03
-3.879497230830804710e+01 4.533649976785338216e-03
-3.863597652015923956e+01 4.548511701047794342e-03
-3.847698073201043911e+01 4.563516374089889374e-03
-3.831798494386163867e+01 4.578665713009275745e-03
-3.815898915571283112e+01 4.593961463967583675e-03
-3.799999336756403068e+01 4.609405402741446542e-03
-3.784099757941522313e+01 4.624999335402947033e-03
-3.768200179126642269e+01 4.640745098915369758e-03
-3.752300600311761514e+01 4.656644561782084107e-03
-3.736401021496881469e+01 4.672699624774665807e-03
-3.720501442682001425e+01 4.688912221509961356e-03
-3.704601863867120670e+01 4.705284319295440464e-03
-3.688702285052240626e+01 4.721817919714862977e-03
-3.672802706237359871e+01 4.738515059470276361e-03
-3.656903127422479827e+01 4.755377811059907471e-03
-3.641003548607599782e+01 4.772408283636904447e-03
-3.625103969792719028e+01 4.789608623766744740e-03
-3.609204390977838983e+01 4.806981016235399411e-03
-3.593304812162958228e+01 4.824527684939679088e-03
-3.577405233348078184e+01 4.842250893712837442e-03
-3.561505654533197429e+01 4.860152947219783040e-03
-3.545606075718317385e+01 4.878236191907031269e-03
-3.529706496903437341e+01 4.896503016892249718e-03
-3.513806918088556586e+01 4.914955854953303831e-03
-3.497907339273676541e+01 4.933597183515279865e-03
-3.482007760458795786e+01 4.952429525666037120e-03
-3.466108181643915742e+01 4.971455451204972315e-03
-3.450208602829034987e+01 4.990677577717168162e-03
-3.434309024014154943e+01 5.010098571654153857e-03
-3.418409445199274899e+01 5.029721149508259957e-03
-3.402509866384394144e+01 5.049548078963768741e-03
-3.386610287569514099e+01 5.069582180070543106e-03
-3.370710708754633345e+01 5.089826326522529920e-03
-3.354811129939753300e+01 5.110283446889574144e-03
-3.338911551124872545e+01 5.130956525932615052e-03
-3.323011972309992501e+01 5.151848605965402526e-03
-3.307112393495112457e+01 5.172962788208353320e-03
-3.291212814680231702e+01 5.194302234217325689e-03
-3.275313235865351658e+01 5.215870167362231767e-03
-3.259413657050470903e+01 5.237669874310886195e-03
-3.243514078235590858e+01 5.259704706590341387e-03
-3.227614499420710104e+01 5.281978082180068847e-03
-3.211714920605830059e+01 5.304493487153391813e-03
-3.195815341790949660e+01 5.327254477370935333e-03
-3.179915762976069260e+01 5.350264680239877856e-03
-3.164016184161188860e+01 5.373527796436649608e-03
-3.148116605346308816e+01 5.397047601933705439e-03
-3.132217026531428417e+01 5.420827949629956725e-03
-3.116317447716548017e+01 5.444872771581023806e-03
-3.100417868901667617e+01 5.469186080872166615e-03
-3.084518290086787218e+01 5.493771973757032197e-03
-3.068618711271906818e+01 5.518634631796934774e-03
-3.052719132457026774e+01 5.543778324093167308e-03
-3.036819553642146374e+01 5.569207409555999855e-03
-3.020919974827265975e+01 5.594926339290719718e-03
-3.005020396012385575e+01 5.620939659014587836e-03
-2.989120817197505175e+01 5.647252011589494296e-03
-2.973221238382624776e+01 5.673868139598158868e-03
-2.957321659567744376e+01 5.700792888038735094e-03
-2.941422080752864332e+01 5.728031207090320334e-03
-2.925522501937983932e+01 5.755588154953725916e-03
-2.909622923123103533e+01 5.783468900830769296e-03
-2.893723344308223133e+01 5.811678727934035775e-03
-2.877823765493342734e+01 5.840223036676210101e-03
-2.861924186678462334e+01 5.869107347891100619e-03
-2.846024607863581934e+01 5.898337306210405147e-03
-2.830125029048701890e+01 5.927918683539843553e-03
-2.814225450233821491e+01 5.957857382651397110e-03
-2.798325871418941091e+01 5.988159440898802553e-03
-2.782426292604060691e+01 6.018831034063822603e-03
-2.766526713789180292e+01 6.049878480336702558e-03
-2.750627134974299892e+01 6.081308244412659929e-03
-2.734727556159419493e+01 6.113126941777020061e-03
-2.718827977344539448e+01 6.145341343092176542e-03
-2.702928398529659049e+01 6.177958378765932568e-03
-2.687028819714778649e+01 6.210985143687876298e-03
-2.671129240899898249e+01 6.244428902101304898e-03
-2.655229662085017850e+01 6.278297092699987834e-03
-2.639330083270137450e+01 6.312597333856613882e-03
-2.623430504455257406e+01 6.347337429083696296e-03
-2.607530925640377006e+01 6.382525372674217878e-03
-2.591631346825496607e+01 6.418169355548573700e-03
-2.575731768010616207e+01 6.454277771318002975e-03
-2.559832189195735808e+01 6.490859222604889248e-03
-2.543932610380855408e+01 6.527922527530553333e-03
-2.528033031565975008e+01 6.565476726549488752e-03
-2.512133452751094964e+01 6.603531089412968506e-03
-2.496233873936214565e+01 6.642095122521798900e-03
-2.480334295121334165e+01 6.681178576559179162e-03
-2.464434716306453765e+01 6.720791454192995111e-03
-2.448535137491573366e+01 6.760944018503933263e-03
-2.432635558676692966e+01 6.801646801265050571e-03
-2.416735979861812567e+01 6.842910611959909621e-03
-2.400836401046932522e+01 6.884746546854092139e-03
-2.384936822232052123e+01 6.927165998620831745e-03
-2.369037243417171723e+01 6.970180666265330532e-03
-2.353137664602291323e+01 7.013802565505027758e-03
-2.337238085787410924e+01 7.058044039489295811e-03
-2.321338506972530524e+01 7.102917770054621022e-03
-2.305438928157650125e+01 7.148436789417951347e-03
-2.289539349342770080e+01 7.194614492263951173e-03
-2.273639770527889681e+01 7.241464648547218941e-03
-2.257740191713009281e+01 7.289001416588819678e-03
-2.241840612898128882e+01 7.337239356925599060e-03
-2.225941034083248482e+01 7.386193446638852737e-03
-2.210041455268368082e+01 7.435879094361055701e-03
-2.194141876453488038e+01 7.486312155912030857e-03
-2.178242297638607639e+01 7.537508950610543462e-03
-2.162342718823727239e+01 7.589486278324508728e-03
-2.146443140008846839e+01 7.642261437285336433e-03
-2.130543561193966440e+01 7.695852242684484042e-03
-2.114643982379086040e+01 7.750277046081369484e-03
-2.098744403564205641e+01 7.805554755777095559e-03
-2.082844824749325596e+01 7.861704858027009427e-03
-2.066945245934445197e+01 7.918747439298870136e-03
-2.051045667119564797e+01 7.976703209539975567e-03
-2.035146088304684397e+01 8.035593526518369431e-03
-2.019246509489803998e+01 8.095440421378307869e-03
-2.003346930674923598e+01 8.156266625327241934e-03
-1.987447351860043199e+01 8.218095597666784033e-03
-1.971547773045163154e+01 8.280951555161789740e-03
-1.955648194230282755e+01 8.344859502831836542e-03
-1.939748615415402355e+01 8.409845266276831308e-03
-1.923849036600521956e+01 8.475935525591745887e-03
-1.907949457785641556e+01 8.543157851006673992e-03
-1.892049878970761156e+01 8.611540740250313297e-03
-1.876150300155880757e+01 8.681113657902427699e-03
-1.860250721341000713e+01 8.751907076751407055e-03
-1.844351142526120313e+01 8.823952521192300613e-03
-1.828451563711239913e+01 8.897282613062199377e-03
-1.812551984896359514e+01 8.971931119722232825e-03
-1.796652406081479114e+01 9.047933004791137296e-03
-1.780752827266598715e+01 9.125324481562505780e-03
-1.764853248451718670e+01 9.204143069365572014e-03
-1.748953669636838271e+01 9.284427652877987394e-03
-1.733054090821957871e+01 9.366218544877213600e-03
-1.717154512007077471e+01 9.449557552308893854e-03
-1.701254933192197072e+01 9.534488046187530180e-03
-1.685355354377316672e+01 9.621055035408781694e-03
-1.669455775562436273e+01 9.709305244750362010e-03
-1.653556196747556228e+01 9.799287197434797952e-03
-1.637656617932675829e+01 9.891051302501124506e-03
-1.621757039117795429e+01 9.984649947248382118e-03
-1.605857460302915030e+01 1.008013759526515431e-02
-1.589957881488034630e+01 1.017757089026113254e-02
-1.574058302673154408e+01 1.027700876629173560e-02
-1.558158723858274008e+01 1.037851256464822521e-02
-1.542259145043393609e+01 1.048214615800647891e-02
-1.526359566228513387e+01 1.058797608239308262e-02
-1.510459987413632987e+01 1.069607167741366827e-02
-1.494560408598752588e+01 1.080650523548763384e-02
-1.478660829783872188e+01 1.091935216072119873e-02
-1.462761250968991966e+01 1.103469113811603522e-02
-1.446861672154111567e+01 1.115260431397718972e-02
-1.430962093339231167e+01 1.127317748834485121e-02
-1.415062514524350945e+01 1.139650032039893693e-02
-1.399162935709470545e+01 1.152266654790462010e-02
-1.383263356894590146e+01 1.165177422178458565e-02
-1.367363778079709746e+01 1.178392595708693119e-02
-1.351464199264829524e+01 1.191922920167253104e-02
-1.335564620449949125e+01 1.205779652413431144e-02
-1.319665041635068725e+01 1.219974592249286130e-02
-1.303765462820188503e+01 1.234520115561499841e-02
-1.287865884005308104e+01 1.249429209907268988e-02
-1.271966305190427704e+01 1.264715512776144919e-02
-1.256066726375547482e+01 1.280393352780461597e-02
-1.240167147560667082e+01 1.296477793969928044e-02
-1.224267568745786683e+01 1.312984683672615248e-02
-1.208367989930906283e+01 1.329930704033716916e-02
-1.192468411116026061e+01 1.347333427772879656e-02
-1.176568832301145662e+01 1.365211378383820832e-02
-1.160669253486265262e+01 1.383584095350975408e-02
-1.144769674671385040e+01 1.402472204772928742e-02
-1.128870095856504641e+01 1.421897495974412499e-02
-1.112970517041624241e+01 1.441883004693637199e-02
-1.097070938226744019e+01 1.462453103509891474e-02
-1.081171359411863619e+01 1.483633600263682684e-02
-1.065271780596983220e+01 1.505451845306528952e-02
-1.049372201782102820e+01 1.527936848509749840e-02
-1.033472622967222598e+01 1.551119407096013605e-02
-1.017573044152342199e+01 1.575032245474412146e-02
-1.001673465337461799e+01 1.599710168411978828e-02
-9.857738865225815772e+00 1.625190229055899910e-02
-9.698743077077011776e+00 1.651511913517662161e-02
-9.539747288928207780e+00 1.678717343939241033e-02
-9.380751500779403784e+00 1.706851502257239125e-02
-9.221755712630601565e+00 1.735962477158085882e-02
-9.062759924481797569e+00 1.766101737085732856e-02
-8.903764136332993573e+00 1.797324432554864640e-02
-8.744768348184191353e+00 1.829689731523297808e-02
-8.585772560035387357e+00 1.863261192106045044e-02
-8.426776771886583361e+00 1.898107177592893088e-02
-8.267780983737781142e+00 1.934301319455714735e-02
-8.108785195588977146e+00 1.971923034981314105e-02
-7.949789407440173150e+00 2.011058107173070014e-02
-7.790793619291370042e+00 2.051799335857754439e-02
-7.631797831142566935e+00 2.094247270420966645e-02
-7.472802042993762939e+00 2.138511036351154609e-02
-7.313806254844959831e+00 2.184709269936500192e-02
-7.154810466696155835e+00 2.232971177990537848e-02
-6.995814678547352727e+00 2.283437742571837667e-02
-6.836818890398548731e+00 2.336263094400785681e-02
-6.677823102249745624e+00 2.391616083205036145e-02
-6.518827314100942516e+00 2.449682078766875215e-02
-6.359831525952138520e+00 2.510665043218106643e-02
-6.200835737803335412e+00 2.574789923519439291e-02
-6.041839949654531416e+00 2.642305423395078720e-02
-5.882844161505728309e+00 2.713487226884094689e-02
-5.723848373356925201e+00 2.788641761844553105e-02
-5.564852585208121205e+00 2.868110612006013679e-02
-5.405856797059318097e+00 2.952275711954997772e-02
-5.246861008910514101e+00 3.041565492218606739e-02
-5.087865220761710994e+00 3.136462183742312615e-02
-4.928869432612907886e+00 3.237510545509556664e-02
-4.769873644464103890e+00 3.345328350000546791e-02
-4.610877856315300782e+00 3.460619054397562344e-02
-4.451882068166496786e+00 3.584187208871725955e-02
-4.292886280017693679e+00 3.716957318463134929e-02
-4.133890491868890571e+00 3.859997097981398423e-02
-3.974894703720086575e+00 4.014546363715983113e-02
-3.815898915571283467e+00 4.182053225801798946e-02
-3.656903127422479916e+00 4.364219832171104679e-02
-3.497907339273676364e+00 4.563060746165076981e-02
-3.338911551124872812e+00 4.780978233998497279e-02
-3.179915762976069260e+00 5.020860480294753181e-02
-3.020919974827265708e+00 5.286211335306730680e-02
-2.861924186678462600e+00 5.581324106792148049e-02
-2.702928398529659049e+00 5.911517943722934681e-02
-2.543932610380855497e+00 6.283464888351500410e-02
-2.384936822232051945e+00 6.705651110054078323e-02
-2.225941034083248393e+00 7.189041566334672395e-02
-2.066945245934445285e+00 7.748061639449199678e-02
-1.907949457785641734e+00 8.402088443459768130e-02
-1.748953669636838182e+00 9.177792042391362537e-02
-1.589957881488034630e+00 1.011295590573180192e-01
-1.430962093339231300e+00 1.126300672461901797e-01
-1.271966305190427748e+00 1.271282438141277393e-01
-1.112970517041624197e+00 1.459966906259624053e-01
-9.539747288928208668e-01 1.716195896734481197e-01
-7.949789407440173150e-01 2.085671706552545412e-01
-6.359831525952138742e-01 2.669753960616546573e-01
-4.769873644464104334e-01 3.754737046531630429e-01
-3.179915762976069371e-01 6.677820484381482569e-01
-1.589957881488034686e-01 4.997490495891156570e+02
0.000000000000000000e+00 1.327063459122257427e-15
1.589957881488034686e-01 4.997490495891156570e+02
3.179915762976069371e-01 6.677820484381481458e-01
4.769873644464104334e-01 3.754737046531674283e-01
6.359831525952138742e-01 2.669753960616546573e-01
7.949789407440173150e-01 2.085671706552467697e-01
9.539747288928208668e-01 1.716195896734481197e-01
1.112970517041624197e+00 1.459966906259651254e-01
1.271966305190427748e+00 1.271282438141277116e-01
1.430962093339231300e+00 1.126300672461897218e-01
1.589957881488034630e+00 1.011295590573180192e-01
1.748953669636838182e+00 9.177792042390894856e-02
1.907949457785641734e+00 8.402088443459768130e-02
2.066945245934445285e+00 7.748061639449432825e-02
2.225941034083248393e+00 7.189041566334671007e-02
2.384936822232051945e+00 6.705651110054020037e-02
2.543932610380855497e+00 6.283464888351500410e-02
2.702928398529659049e+00 5.911517943722780638e-02
2.861924186678462600e+00 5.581324106792147355e-02
3.020919974827265708e+00 5.286211335306419817e-02
3.179915762976069260e+00 5.020860480294753181e-02
3.338911551124872812e+00 4.780978233999007287e-02
3.497907339273676364e+00 4.563060746165076981e-02
3.656903127422479916e+00 4.364219832171342683e-02
3.815898915571283467e+00 4.182053225801799640e-02
3.974894703720086575e+00 4.014546363714575905e-02
4.133890491868890571e+00 3.859997097981399117e-02
4.292886280017693679e+00 3.716957318463083582e-02
4.451882068166496786e+00 3.584187208871725955e-02
4.610877856315300782e+00 3.460619054397352790e-02
4.769873644464103890e+00 3.345328350000546791e-02
4.928869432612907886e+00 3.237510545508169579e-02
5.087865220761710994e+00 3.136462183742312615e-02
5.246861008910514101e+00 3.041565492218412103e-02
5.405856797059318097e+00 2.952275711954996384e-02
5.564852585208121205e+00 2.868110612006375196e-02
5.723848373356925201e+00 2.788641761844553452e-02
5.882844161505728309e+00 2.713487226884084280e-02
6.041839949654531416e+00 2.642305423395081496e-02
6.200835737803335412e+00 2.574789923520114446e-02
6.359831525952138520e+00 2.510665043218106643e-02
6.518827314100942516e+00 2.449682078766743723e-02
6.677823102249745624e+00 2.391616083205036838e-02
6.836818890398548731e+00 2.336263094400460941e-02
6.995814678547352727e+00 2.283437742571838014e-02
7.154810466696155835e+00 2.232971177990883752e-02
7.313806254844959831e+00 2.184709269936499151e-02
7.472802042993762939e+00 2.138511036350256370e-02
7.631797831142566935e+00 2.094247270420966645e-02
7.790793619291370042e+00 2.051799335857918197e-02
7.949789407440173150e+00 2.011058107173068973e-02
8.108785195588977146e+00 1.971923034981866441e-02
8.267780983737781142e+00 1.934301319455714041e-02
8.426776771886583361e+00 1.898107177592439285e-02
8.585772560035387357e+00 1.863261192106046085e-02
8.744768348184191353e+00 1.829689731523619425e-02
8.903764136332993573e+00 1.797324432554864640e-02
9.062759924481797569e+00 1.766101737085179132e-02
9.221755712630601565e+00 1.735962477158088310e-02
9.380751500779403784e+00 1.706851502256640299e-02
9.539747288928207780e+00 1.678717343939241033e-02
