#Thorlabs FTS
[SpectrumHeader]
#Date,20240530
#Time,13171639
#GMTTime,11171639
#Instrument,0
#InstrModel,CCS200
#Series,0
#InterferometerSerial,M01010254
#Type,emission
#ChannelIndex,0
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,10000.000000
#TriggerMode,0
#AirMeasureOpt,0
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#WnrMin,9779.816406
#WnrMax,51918.988281
#Length,3648
#Resolution,0.0000000000e+00
#ADC,0
#InstrStatus,0
#RefLaserLocked,0
#ChannelIndex,0
#AttenuationFilter,0
#Stitched,0
#ExcitationWavelength_nm,0
#SoftwareVersion,3.310000
#FirmwareVersion,
#Motor_FirmwareVersion,
#ReconstructionAlgorithms_SoftwareVersion,
#Sensor_FirmwareVersion,
#InstrSeriesIdentifier,MUN_CCS_SERIES
#RefGainIndex,0
#RefSignalInPerecent,0.0
#BBRefGainIndex,0
#BBRefSignalInPerecent,0.0
#AutogainStatus,0
#Name,
#Comment,""
#ExtComment,""
#Source,
[Data]
1.925516205e+02,-1.407589018e-02
1.927559814e+02,-3.829973284e-03
1.929603729e+02,-3.139207885e-02
1.931647797e+02,7.541301660e-03
1.933692017e+02,-2.727329172e-02
1.935736389e+02,7.170097437e-03
1.937780914e+02,-2.568995766e-02
1.939825592e+02,-3.466916084e-02
1.941870422e+02,2.889817208e-02
1.943915405e+02,9.129710495e-03
1.945960693e+02,8.471837267e-03
1.948005981e+02,-1.033712365e-02
1.950051422e+02,-3.947207332e-02
1.952097015e+02,1.082414016e-02
1.954142914e+02,-4.024426453e-03
1.956188812e+02,1.125132572e-02
1.958235016e+02,1.915486902e-02
1.960281219e+02,-1.241865382e-02
1.962327576e+02,-2.165332995e-02
1.964374237e+02,-1.601361553e-03
1.966421051e+02,5.023381207e-03
1.968467865e+02,-1.773272268e-02
1.970514984e+02,-2.133671939e-02
1.972562103e+02,5.709859543e-03
1.974609528e+02,1.282174885e-02
1.976657104e+02,-2.126740664e-02
1.978704834e+02,-4.807721823e-03
1.980752563e+02,-4.909066483e-03
1.982800598e+02,-1.776726730e-02
1.984848785e+02,-1.610592240e-03
1.986897125e+02,-1.210776996e-02
1.988945618e+02,-2.376597375e-03
1.990994263e+02,-1.574292593e-02
1.993043060e+02,-1.205117628e-02
1.995092010e+02,-4.779267125e-03
1.997141113e+02,5.578303244e-03
1.999190369e+02,-2.102451213e-02
2.001239777e+02,2.821449656e-03
2.003289490e+02,-1.503898762e-02
2.005339203e+02,-1.468197815e-02
2.007389069e+02,-1.474634372e-02
2.009439087e+02,3.314663470e-02
2.011489410e+02,-7.273883093e-03
2.013539734e+02,-4.654533230e-03
2.015590210e+02,7.532815449e-03
2.017640991e+02,-3.680860391e-04
2.019691772e+02,3.416603897e-03
2.021742859e+02,2.108329162e-02
2.023793945e+02,1.308953669e-02
2.025845337e+02,-6.427113432e-03
2.027896729e+02,-3.283068165e-02
2.029948425e+02,-1.529033296e-02
2.032000275e+02,3.439389914e-02
2.034052124e+02,3.213394433e-03
2.036104279e+02,1.578851417e-02
2.038156586e+02,-5.062858574e-03
2.040209045e+02,-2.986178733e-02
2.042261505e+02,1.883719349e-03
2.044314270e+02,2.958865371e-04
2.046367188e+02,8.067006245e-03
2.048420258e+02,2.456477657e-02
2.050473480e+02,-2.781902999e-02
2.052526855e+02,-4.902661778e-03
2.054580383e+02,5.940631963e-03
2.056634064e+02,-6.016969681e-03
2.058687897e+02,-9.857813828e-03
2.060741882e+02,-2.618614025e-02
2.062796021e+02,5.172330420e-04
2.064850311e+02,1.336719655e-02
2.066904755e+02,-3.513918445e-02
2.068959351e+02,-1.966782473e-02
2.071014099e+02,-1.165176556e-02
2.073069153e+02,-2.368355729e-02
2.075124207e+02,1.018724684e-02
2.077179413e+02,-1.818222925e-02
2.079234772e+02,-3.975798376e-03
2.081290436e+02,-1.175603829e-02
2.083346100e+02,-1.312764734e-02
2.085402069e+02,-2.878095396e-02
2.087458038e+02,-5.229562521e-03
2.089514160e+02,6.995080970e-03
2.091570587e+02,-4.543897230e-04
2.093627014e+02,-1.967045665e-02
2.095683746e+02,-3.494156525e-03
2.097740479e+02,4.500207677e-02
2.099797516e+02,-3.909184597e-03
2.101854553e+02,-2.809048072e-02
2.103911896e+02,-3.597148880e-02
2.105969391e+02,-3.006934002e-02
2.108026886e+02,-2.512317337e-02
2.110084686e+02,4.605110269e-03
2.112142639e+02,1.547036879e-02
2.114200745e+02,1.198092755e-02
2.116258850e+02,-1.491208002e-02
2.118317261e+02,-9.590324014e-03
2.120375824e+02,2.882914152e-03
2.122434540e+02,-6.239335984e-03
2.124493408e+02,-4.021898657e-02
2.126552277e+02,-2.918948606e-02
2.128611450e+02,2.154161222e-02
2.130670776e+02,1.401397213e-02
2.132730255e+02,-1.080682781e-02
2.134789886e+02,-4.678879865e-03
2.136849670e+02,2.443980426e-02
2.138909607e+02,-2.364316583e-02
2.140969696e+02,-2.040965110e-02
2.143029938e+02,-2.743787132e-03
2.145090332e+02,-8.689656854e-03
2.147150879e+02,9.124263190e-03
2.149211731e+02,-4.075591452e-03
2.151272583e+02,1.222341508e-02
2.153333588e+02,-4.465074278e-03
2.155394745e+02,-1.053799037e-02
2.157456055e+02,-1.058561378e-03
2.159517517e+02,-2.845941857e-02
2.161579285e+02,2.298391610e-02
2.163641052e+02,-1.472157985e-02
2.165702972e+02,-1.832485572e-02
