1.000000000000000021e-03 1.130769795792151563e+05
5.006012024048096636e-03 1.125881580394273187e+05
9.012024048096194118e-03 1.114542889070035890e+05
1.301803607214429073e-02 1.096921262058581342e+05
1.702404809619238735e-02 1.073275788001401670e+05
2.103006012024048396e-02 1.043951609714790393e+05
2.503607214428858058e-02 1.009372644904910558e+05
2.904208416833667719e-02 9.700327106508637371e+04
3.304809619238477381e-02 9.264852805792492290e+04
3.705410821643287389e-02 8.793321369882201543e+04
4.106012024048096704e-02 8.292112058117793640e+04
4.506613226452906018e-02 7.767838795556459809e+04
4.907214428857716026e-02 7.227221417645510519e+04
5.307815631262526035e-02 6.676958060582928010e+04
5.708416833667335349e-02 6.123601734442963789e+04
6.109018036072144664e-02 5.573443938966371206e+04
6.509619238476954672e-02 5.032407927618766553e+04
6.910220440881764681e-02 4.505953903188685217e+04
7.310821643286574689e-02 3.998998048895013926e+04
7.711422845691383310e-02 3.515846875354664371e+04
8.112024048096193318e-02 3.060147909621158396e+04
8.512625250501003327e-02 2.634857282304408727e+04
8.913226452905811947e-02 2.242224297158198533e+04
9.313827655310621956e-02 1.883792608798393849e+04
9.714428857715431964e-02 1.560417201936500715e+04
1.011503006012024197e-01 1.272295972013831306e+04
1.051563126252505198e-01 1.019014363145982679e+04
1.091623246492986060e-01 7.996012336743089691e+03
1.131683366733467061e-01 6.125938990613190981e+03
1.171743486973948062e-01 4.561101507406649944e+03
1.211803607214428924e-01 3.279249698314497437e+03
1.251863727454909925e-01 2.255496459614409559e+03
1.291923847695390926e-01 1.463110711332291658e+03
1.331983967935871926e-01 8.742910180520858603e+02
1.372044088176352927e-01 4.609006245022137591e+02
1.412104208416833928e-01 1.951469250903101624e+02
1.452164328657314929e-01 5.019106329959356572e+01
1.492224448897795652e-01 6.763195632776533017e-01
1.532284569138276653e-01 2.316708577361662336e+01
1.572344689378757654e-01 9.649343089626368908e+01
1.612404809619238655e-01 2.019994280831565447e+02
1.652464929859719656e-01 3.236964385284814512e+02
1.692525050100200656e-01 4.483253401165775927e+02
1.732585170340681657e-01 5.653341711383567372e+02
1.772645290581162381e-01 6.667797671042591219e+02
1.812705410821643381e-01 7.471636542523559683e+02
1.852765531062124382e-01 8.032136961427166852e+02
1.892825651302605383e-01 8.336237565055041614e+02
1.932885771543086384e-01 8.387639459986435213e+02
1.972945891783567385e-01 8.203738824303710544e+02
2.013006012024048386e-01 7.812508474464127630e+02
2.053066132264529386e-01 7.249438142432118184e+02
2.093126252505010387e-01 6.554631071976579051e+02
2.133186372745491111e-01 5.770139995076856394e+02
2.173246492985972111e-01 4.937609278136442867e+02
2.213306613226453112e-01 4.096272739992868424e+02
2.253366733466934113e-01 3.281339037891181079e+02
2.293426853707415114e-01 2.522779257991966801e+02
2.333486973947896115e-01 1.844515041005526541e+02
2.373547094188377116e-01 1.263990752131949904e+02
2.413607214428857839e-01 7.921003066387872593e+01
2.453667334669338840e-01 4.334286240634284582e+01
2.493727454909819841e-01 1.867595315860391736e+01
2.533787575150300841e-01 4.579638558765365630e+00
2.573847695390781842e-01 3.873602425574107500e-03
2.613907815631262843e-01 3.575792522684562602e+00
2.653967935871743844e-01 1.370164036675380359e+01
2.694028056112224845e-01 2.866794944958869706e+01
2.734088176352705846e-01 4.673740181757932532e+01
2.774148296593186847e-01 6.623552251260119306e+01
2.814208416833667847e-01 8.562514776118226223e+01
2.854268537074148848e-01 1.035664662994907843e+02
2.894328657314629849e-01 1.189613007911129046e+02
2.934388777555110295e-01 1.309811420354253357e+02
2.974448897795591296e-01 1.390792375504989593e+02
3.014509018036072296e-01 1.429877392584068048e+02
